Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child wasting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Child stunting (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths),Low birth weight (deaths)
45.74630870000001,43.67768801,38.17819733,30.98901387,27.00401458,24.27792164,19.52436049,19.78471352,17.74924439,16.68269278,16.80911008,16.71970045,18.096021399999998,18.51719308,19.39421768,20.44171862,23.14201104,28.08941311,32.12105972,36.41610635,41.73996849,48.4381044,56.04063315,62.859758,67.74575159999999,75.40807811,77.20099724,68.38872687,2.90341525,2.744327528,2.307800575,1.8247145830000002,1.498448552,1.30848627,1.022883128,1.004856687,0.869414927,0.795881113,0.7429603370000001,0.738701396,0.783459006,0.760294934,0.7239849709999999,0.6907816259999999,0.7301511190000001,0.75726753,0.731134526,0.7332374190000001,0.724590374,0.6727549140000001,0.649342828,0.629244634,0.612419676,0.628455525,0.654850426,0.5237565820000001,543.8678325,516.064347,463.5998085,394.8319106,335.1921591,289.1823683,239.06176409999998,213.4733299,170.15658080000003,138.2007012,124.4631737,115.2883963,115.8366765,106.58091019999999,104.3957811,101.49950129999999,102.4286589,104.7474585,99.07940356,95.20007925,89.6574778,85.65138898,83.61447216,81.94243027,81.70429405,81.24256795,84.78816626,67.58279382
151.2254049,125.5898246,109.30499879999999,97.55790486,92.69839895,93.95381458,91.10670695,90.82387264,85.44715274,86.93064937,89.89844742,93.83003555,98.5453058,107.96479520000001,115.1304163,124.60509669999999,133.87578159999998,146.621075,161.6399515,179.5747818,201.4944017,222.7107094,243.92335,274.79665669999997,298.10530960000006,339.0434775,324.51279139999997,309.64307560000003,4.602604707,3.7942854919999998,3.155811528,2.733495572,2.4568631180000002,2.2410907730000003,2.060025907,1.978722377,1.836004365,1.836347084,1.778279479,1.767789836,1.6944865830000002,1.6976320740000002,1.652881711,1.540501031,1.4721042169999998,1.5408559819999998,1.443428019,1.3959484919999998,1.326982264,1.355627031,1.207038633,1.2068765909999999,1.1980844240000001,1.282675105,1.192606587,1.171177178,2128.872249,1898.71555,1713.658273,1604.706421,1522.136332,1496.7589480000001,1482.921492,1442.610959,1336.552577,1321.822756,1305.75175,1250.861508,1214.667452,1224.601666,1187.985526,1109.6111,1085.106129,1112.764409,1022.677847,984.038808,965.0847802000001,958.1662642000001,902.8651648,924.1723377999998,951.7154793,1005.336827,975.0388145,956.0583462000001
758.8429012,800.6877254,840.3670119999999,936.7212245999999,904.4564713999999,909.3240731000001,924.9862870999999,950.7172261,900.5356623,876.3419339,870.4003579,807.7507521000001,769.6360547999999,725.1833904,681.3960614,644.9100383,610.5275006,587.6488391,536.3690766,504.42585379999997,489.23459479999997,444.90887180000004,410.0282555,380.5519544,349.3795188,326.3390047,299.65571539999996,284.7970344,153.1198074,158.8257169,167.2006496,184.8861043,179.85602509999998,178.2856804,177.43174319999997,183.98379509999998,175.15876980000002,168.86363889999998,165.30478159999998,151.5068374,140.9853857,124.2845785,110.0334331,101.10323029999999,91.96622027,88.09411446,80.89418806,74.40849909,71.72598881,66.39333719999999,60.75079344,55.67762889,52.37156206,48.17346473,41.0511112,37.93755375,235.0149373,249.0229461,260.96916719999996,270.0216909,277.4556703,286.1506681,294.1311298,298.9877225,301.8244983,301.8943384,301.3532797,297.82848010000004,292.95727569999997,285.9601784,278.772429,271.6771693,265.5058552,260.4360957,253.94988089999998,249.1341923,245.1470227,239.45649419999998,233.42182200000002,226.45582369999997,219.7571596,210.9986236,203.38826730000002,195.6531699
3.8480434999999997,3.8297009610000003,3.7167473560000004,3.5495842580000003,3.442500908,3.284533122,3.180976985,3.005672161,2.83941599,2.716071595,2.632033067,2.51648291,2.450068464,2.382557293,2.306707438,2.247653954,2.180529038,2.1581974219999998,2.147944244,2.17904134,2.229515785,2.345335762,2.443039106,2.5768225780000003,2.7969371360000004,2.884543208,2.8090635839999996,2.80440285,0.22565918399999998,0.218568202,0.209018293,0.20227024899999999,0.194339975,0.186917511,0.17906462,0.173210382,0.166002462,0.160177496,0.151754156,0.146419788,0.14034037,0.136429794,0.132454701,0.13115270099999998,0.128816735,0.12825810699999998,0.12751415900000002,0.130997318,0.134037414,0.14298797,0.149545406,0.15455611,0.157888364,0.157934304,0.153513153,0.151876436,7.791355222000001,7.616088894,7.4738932579999995,7.334890518,7.198521561000001,7.015999801,6.83891497,6.65926576,6.505533516,6.437256948,6.26787848,6.212075221,6.099349446000001,6.03126949,5.8811621060000006,5.803973223,5.725698785,5.774257144,5.761040067000001,5.906000062,6.0573791120000005,6.244930277999999,6.449556154,6.624115436,6.598762493,6.575492237000001,6.5537142489999995,6.551941501
40.68487995,38.87880236,37.04997315,33.245044,27.19372051,24.554255100000002,25.44367463,23.24429377,24.33235574,29.68095979,34.2620281,39.02711309,48.23298147,49.76938311,51.13252872,49.76741682,49.27050492,47.90587852,44.17520304,42.56806834,39.03046426,35.41682942,33.47538685,33.90039067,33.55837083,33.63577386,35.41163623,36.57528855,0.561433677,0.519479092,0.44587731700000005,0.368132101,0.341664549,0.32141226100000003,0.319384479,0.27978156,0.237765566,0.20662163100000003,0.213721679,0.210624612,0.20762381300000002,0.209472541,0.20455113800000002,0.19962295,0.17753221800000002,0.195291435,0.20131713,0.182219443,0.17975075100000001,0.184426069,0.183978093,0.187215057,0.19716451699999998,0.18629246300000002,0.174374289,0.167454992,154.2833494,155.1178648,147.68096540000002,136.8712289,138.12055039999998,134.3307871,134.92026930000003,129.3156027,120.7642861,113.35900330000001,122.18665690000002,124.8622155,123.5956455,127.04754820000001,129.759096,127.9952145,115.46753570000001,120.9221804,118.1052838,103.582012,99.15771111,95.02042713,91.46482576,92.89085065,98.24130054,94.89736314,91.01698005,89.3871
3512.8571340000003,3334.5082989999996,3021.340369,2767.873646,2475.187813,2215.648895,1931.5448210000002,1707.4078670000001,1486.356411,1305.616877,1209.1304220000002,1116.1203289999999,1022.3783199999999,997.5845127999999,1009.4727519999999,946.6189252999999,843.1203193,727.626582,614.8931289,562.1333142999999,534.9760581,662.553555,537.1152278,514.1825101,448.19258269999995,434.7680999,421.4669141,404.4462691,349.8847507,335.6718985,305.059502,278.58655699999997,248.03742799999998,222.74289419999997,193.5083532,168.1370483,142.147391,121.31178290000001,108.3960303,96.71601932,85.56665247,81.03560537,80.56933925,75.50130984,67.06390519,57.9945211,48.91716072,44.91413447,43.45577956,55.8596535,45.20504389,42.97401342,35.90212167,34.03979722,32.30557792,30.56992826,3322.577573,3228.960371,3121.372123,3088.903103,2990.7691210000003,2968.96891,2903.798052,2867.255409,2787.992659,2722.259478,2771.172023,2768.791905,2631.145196,2563.361618,2522.9566010000003,2427.461282,2373.6381890000002,2293.72852,2124.301474,2085.604738,2100.882525,2173.055143,2225.251957,2286.4529989999996,2152.636869,2097.53481,2050.3633760000002,2006.737111
4614.006811,4233.0896649999995,3945.9042759999998,3721.1441229999996,3553.1834479999998,3390.384777,3206.218141,2922.474714,2807.594018,2705.324211,2588.3234350000002,2313.021656,2088.277388,1887.1155399999998,1676.322296,1548.44032,1443.153242,1346.858716,1231.588601,1137.716883,1044.270244,967.1187289,892.7867434000001,874.3806789999999,860.8572884,810.5101513999999,724.8862515,635.4547155,1385.112283,1241.367596,1128.321457,1032.147068,951.4072167000002,870.6890312,794.1258339,615.6315956,565.1861366,521.9376458,486.69183489999995,427.82976110000004,382.27317810000005,333.36039300000004,263.7717292,233.28121569999996,210.9688748,192.3755712,172.7042748,160.67760969999998,144.43011930000003,132.5828511,121.2879307,118.065445,114.79618909999998,106.66961299999998,94.34361884,82.00800501,11285.79711,10929.54169,10640.56562,10398.06954,10185.55668,9931.675312000001,9687.83467,9486.810933,9329.278905,9196.096694,9065.388191,8788.766909,8557.219038,8332.035404,8157.771928,7995.218459999999,7868.341106999999,7803.243382,7684.1506340000005,7508.909778,7251.977979,6952.687615999999,6570.098845,6427.421849,6320.7097619999995,6064.8876789999995,5731.271148,5259.112675
3516.483825,3463.428946,3392.5486579999997,3198.5445640000003,2951.965921,2850.77145,2819.583924,2748.329984,2781.9896940000003,2723.020235,2608.739772,2358.4884460000003,2128.47134,1874.931222,1676.734252,1551.498113,1510.59626,1473.7645630000002,1431.93543,1363.73609,1302.343187,1162.309233,1071.5879630000002,1019.38205,979.7008304999999,958.5374824999999,982.3171832,979.5000074,644.8354996,621.4592203,599.6634975,551.8765179999999,494.6934796,466.02917239999994,438.9304443,399.9182527,379.726834,359.3894383,330.7050626,296.822735,262.94573219999995,230.28461600000003,207.4276293,192.3530708,188.3092415,185.64454709999998,182.86270480000002,175.7486551,165.1984544,141.4015946,126.6362577,116.5139342,105.9494555,100.2052949,97.41749232,91.80993459,2352.644898,2195.0395710000003,2027.594623,1883.7300089999999,1951.799827,2341.62985,2719.408434,2780.0524649999998,2783.989339,2786.410816,2717.516543,2555.72966,2425.394929,2349.547127,2292.821411,2135.966046,1978.121825,1843.7125649999998,1737.0935149999998,1656.1589789999998,1634.1611679999999,1514.1403990000001,1449.53604,1419.882642,1373.87581,1363.928546,1367.370716,1314.164608
50772.56445,47933.36258,44783.0834,41593.80891,38284.36675,35558.601480000005,31306.128139999997,28490.360930000003,26499.55394,25086.48387,23166.8505,21552.0165,20202.19974,19440.61989,18502.99425,17538.20318,16613.75974,16290.42126,15817.33264,15539.076490000001,15015.275740000001,14764.40171,13894.83228,13205.2865,12129.96092,12493.57066,10409.80597,9385.338074,10279.46249,9680.676398,9031.252143000002,8336.547414,7668.414639,7144.604777,6285.040973,5674.551394,5216.674601,4643.91269,4282.577182,3967.366828,3738.509197,3608.0946259999996,3452.951419,3286.198078,3142.974976,3115.914909,3073.67533,2982.4424719999997,2877.273099,2846.502775,2673.495895,2523.126833,2288.1930350000002,2339.0838670000003,1815.7026280000002,1559.9920880000002,26127.88625,25263.6631,24652.36704,23843.47146,23218.66318,23087.67842,22022.98269,21269.94015,20760.2699,20392.04564,19814.520630000003,19328.85631,18873.46015,18658.425180000002,18337.97015,18061.58367,17555.19903,16833.00009,15704.76897,14757.59314,13295.669259999999,11368.687329999999,9290.346165,8105.292170000001,7248.727776999999,7501.021156,6587.452811,6262.065919
11150.45385,11065.53054,10931.385470000001,10554.33044,10217.84964,9866.521211,9203.324368000001,8597.918253,8045.417453,7436.378479999999,7088.234334000001,6777.083073000001,6442.502402,6225.867455,6033.748453,5857.283990999999,5681.234423,5543.881193,5444.191126,5269.309536,5112.006053,4899.067009,4676.480092,4404.390601,4149.839417,3880.519125,3637.5918659999998,3466.1775409999996,2825.664446,2800.392686,2712.5069320000002,2571.172579,2332.604066,2113.230882,1974.723825,1843.276552,1724.529226,1633.921467,1514.144323,1382.0878400000001,1288.406115,1240.7075849999999,1170.860087,1130.271182,1101.694905,1068.812461,1052.4886609999999,1049.877531,987.0743387,936.9507889,857.7590213,796.3220191,732.334934,669.6707755,612.7324976,571.6194518,2231.537928,2272.114755,2250.4325440000002,2239.740065,2216.23373,2177.512593,2152.0755280000003,2124.1352899999997,2100.0406420000004,2067.190858,2045.301174,2033.756232,2014.3489079999997,2015.651158,2025.235828,2026.323355,2032.672523,2033.122532,2034.056732,2026.0693600000002,2014.499237,1990.5941,1954.2637739999998,1910.4299870000002,1861.912268,1809.2776649999998,1755.370913,1706.0481829999999
133.7233035,125.59845829999999,121.40490770000001,115.1902382,109.39289699999999,109.48312079999998,111.0072065,114.35918600000001,117.81422520000001,125.73451940000001,130.0856852,132.24559299999999,138.76574490000002,145.31399130000003,143.18613069999998,145.4438401,146.1900562,150.0122794,152.0434399,153.47372230000002,154.8512344,159.38638659999998,163.5642865,164.7940817,178.3018502,193.4623548,191.04593400000002,193.62733400000002,3.68218822,3.095161219,2.8180585330000003,2.385168439,1.897496429,1.630552323,1.5779799719999998,1.449733243,1.323761826,1.228757041,1.293599909,1.22650162,1.351618761,1.425643126,1.410896434,1.4042207230000001,1.3857969430000001,1.4284826869999998,1.3657450830000002,1.287789903,1.2152600679999999,1.134531646,1.0320110059999998,0.8617945659999999,0.909677418,0.855969255,0.810140877,0.786992118,1054.672766,972.649552,926.2691825999999,837.965706,724.4740527,649.4502512999999,638.3256791,587.6999735,550.6829112,527.767026,529.0988943,521.8756156000001,555.4051432,577.753614,580.7431852000001,567.5523449,550.1136281,558.9534692000001,543.0129051,507.52359739999997,480.7441839,456.57422230000003,416.49798760000004,368.586396,376.0747016,347.1352627,338.9913184,328.3865029
27.39666945,24.96640391,22.46981087,20.48369253,17.41683789,16.23235432,13.46900271,12.87547325,11.60287525,10.63460789,9.47352893,8.465112861,7.558449711000001,6.9493295260000005,6.365386943,5.517207255,5.184205396,4.964669509,4.510607681000001,3.9349160710000004,3.759244092,3.240172391,3.1080650039999997,2.76459503,2.613672353,2.604650322,2.448001783,2.3280934490000003,2.339659669,2.053566299,1.92860138,1.7093644159999999,1.49937268,1.4266158569999998,1.213095902,1.180803184,1.095170867,1.0001006620000001,0.9011361059999999,0.788252745,0.6954359659999999,0.631288548,0.570034291,0.514834483,0.438297407,0.41587470000000004,0.382305322,0.33910889299999997,0.32027870199999997,0.261780897,0.269191403,0.242463772,0.237121345,0.225868132,0.202714366,0.184709555,72.30154581,64.39500263,60.59026857,54.07289692,48.89973145,46.28272834,36.30965622,31.65370982,28.519653499999997,28.45770141,26.66735319,25.38401763,23.17603992,24.01577201,23.36551672,21.81589097,21.01522221,20.96103627,19.35318957,17.25262564,14.93954489,11.97979833,11.40050163,9.572876837999999,9.517304797000001,9.553233694,8.870404827,8.263173818
132737.1967,137331.1224,142632.7173,146031.7727,147154.1975,147282.2451,145599.3268,143080.5692,140343.604,136593.4913,133204.09900000002,127215.7471,119740.1654,113952.3306,107576.4227,101042.3977,96500.84603,90907.72186,85619.31928,81232.56977,76612.42155,72139.73647999999,67894.83331,63903.87093,60782.37612000001,57024.575529999995,53271.493480000005,51201.90029,46259.99716,48186.15339,50289.63923,51713.48246,52597.46432,52712.25681,51920.27217,50813.89746,49801.86968,48533.19077,45911.56822,42060.442989999996,39147.29079,37088.0639,34525.7269,31796.225110000003,30364.2893,27342.66877,25456.81457,23289.26591,21823.347980000002,19792.708769999997,18301.3423,17204.93043,15498.352130000001,14349.027419999999,13372.54092,11444.902,50805.71482,52497.55732,54501.590079999994,55873.45043,57302.48919,58275.999079999994,58789.659320000006,59045.12194,59327.04735,59350.492029999994,59199.41195,58809.797029999994,58132.9851,57620.3728,56879.926060000005,55633.784810000005,54353.3036,52782.10328,51300.3431,49886.24686,48442.435639999996,46933.08176,45594.14712,44506.323560000004,43411.80706,42212.978689999996,40976.67292,39714.232339999995
6.20767081,5.713698961,4.932471158,4.5285456669999995,4.271420533,4.1193900789999995,4.10775206,4.247078446000001,4.117657199,3.953186455,4.026584482,3.944248972,3.934866987,4.045746105,4.042640905,3.9764239060000004,3.770699018,4.047242535,4.029992341,4.146838476,4.021199446000001,4.206366676,4.167774585,4.078592812,3.964410717,4.418531392,4.389540931,4.468583429,0.37622831799999995,0.35456165799999995,0.301503503,0.26476656600000004,0.24780641,0.22524409,0.214757105,0.209817841,0.201803788,0.18224585,0.166071398,0.143901434,0.126962359,0.126656251,0.11797430099999999,0.10070185599999999,0.08075869,0.076326066,0.070266596,0.064042562,0.058517493,0.057030553,0.054345785,0.043493122,0.044095617999999996,0.035695985,0.036027298,0.036709896,124.0373271,123.96217990000001,114.4909726,102.23707420000001,97.35409143,87.82676886,81.21416939,77.10585166,72.49735938,68.02318534,63.32174978,59.05028577,57.46047027,60.68217348,64.4503285,61.12025808,55.45235063,55.00501478,53.04328769,49.99631198,47.02855001,45.32401093,42.055122499999996,34.75391243,35.62994538,30.38870937,30.6547399,30.87398876
108.0457865,104.6581228,96.73197562,98.39946304,96.10303192,93.28809049,91.90077445,90.47197363,87.09605027,85.18868922,83.41325138,83.28675976,83.09870987,85.43651168,89.98031204,90.29380983,90.22889822,87.61930517,87.47836178,86.21943171,84.81455325,82.42424931,79.3992756,77.03272951,74.56595271,72.16978022,69.52191304,67.88972727,8.923907519,8.463359457000001,7.716187645,7.739468315,7.514567849,7.217851787000001,7.059203129,6.920219658,5.758758149,5.509754655,5.429569396000001,5.552368167999999,5.769571935,6.159402814,6.6051048770000005,6.671012949,6.6901342260000005,6.255407,6.155712522999999,6.093602436,5.94076636,5.7093275960000005,5.519012735,5.263508828,5.005620566,4.75444584,4.4981574989999995,4.306098467,156.5106449,153.1564735,143.61469530000002,146.2801785,144.6029027,142.3110909,142.18815590000003,141.9611198,143.21068830000002,143.6309273,144.4071288,146.37822480000003,145.14451210000001,145.9372254,145.2476322,140.93964540000002,139.3912514,138.1993531,135.48197919999998,133.9496968,130.7662865,127.07356370000001,125.4768928,124.7133277,123.59749779999999,121.5068781,118.0849857,115.0614538
1614.6151730000001,1653.999392,1697.82273,1722.116345,1736.8569850000001,1774.1379940000002,1812.6563809999998,1825.0056719999998,1881.273358,1933.940344,2009.5585820000001,2074.155935,2133.049204,2190.876699,2063.2512890000003,2089.763562,2111.536657,2157.9848920000004,2269.470637,2353.998921,2388.13953,2420.259772,2497.005079,2510.812872,2501.938712,2600.025743,2683.924812,2788.45592,6.814459896,6.6748771410000005,6.046882139,5.5160761439999995,4.857628344,4.1613018639999995,3.9943004930000003,3.962543036,3.794740055,3.576919345,3.679089433,3.6258979389999997,3.252077295,3.1792609439999997,2.988108327,2.807557638,2.764631253,2.6816321430000003,2.648754871,2.547661365,2.432369088,2.129097555,2.020959119,1.982591328,1.896382012,1.9767831040000001,1.930410965,1.844193611,1347.328767,1313.001121,1208.7853539999999,1129.477387,1074.329488,989.2065729000001,960.8748026000001,955.6794441,929.5779031,918.3428554,948.2327757999999,943.0104805999999,872.0234637,852.4481071,824.1607129,785.2910445,789.5818184,776.2348882,789.8377452000001,789.7140134,793.5846805,752.97276,765.4374763999999,774.4137937,736.4029697999999,721.8186383999999,692.4231219999999,667.878784
30.53105494,27.53251103,25.45987128,23.32582868,21.67041687,19.58462302,17.99348858,16.32695019,14.82290927,13.35724005,23.80898507,10.72442536,9.70544827,8.776403567000001,8.363216442999999,7.854433201,7.4005931910000005,7.04371174,6.697244255,6.41686414,6.2041573329999995,5.998863822000001,5.823915705,5.637182976,5.462555579,5.223889885,5.065495673,5.001116532,4.650130579,4.145795819,3.782447172,3.408986815,3.1300832119999997,2.742468152,2.5063682309999997,2.266337184,2.036525343,1.8217028380000002,2.9246349080000003,1.392954779,1.220891753,1.065247179,0.986060025,0.80661843,0.735956927,0.691334896,0.6588371439999999,0.645992019,0.682139864,0.628382896,0.582325885,0.558003228,0.527421734,0.40431603200000005,0.38343626299999994,0.372699419,32.87268322,31.63366028,30.30437965,28.9829604,28.04087498,26.63222241,25.58555689,24.30180774,22.99657156,21.71311892,20.63512191,19.00332388,17.66110008,16.13140076,15.37753505,14.59153284,14.05403826,13.56950636,13.14451807,12.72358808,12.22756718,11.754983,11.35486223,11.01478546,10.75821022,10.48732969,10.16413429,9.839391732000001
417.8653369,397.9686296,380.51015099999995,365.850024,349.40974700000004,331.4100371,310.7031227,290.51045310000006,273.35483769999996,259.07923450000004,253.37181209999997,245.2298338,240.1003444,242.64394280000002,250.8937975,260.1905338,262.0429742,261.4695075,254.25785719999996,244.29206090000002,235.1638017,224.66966459999998,211.33867469999998,200.8911008,193.3525805,189.2576428,181.0716352,176.70177880000003,135.6282387,126.36654109999998,118.4361178,111.63422369999999,104.3820116,96.61229348,88.37369814,81.21522481,74.66307953,69.12187911,65.68641617,61.39682242,58.23249073,56.94505578,57.37260052,46.48226567,44.4888661,43.18063955,40.07631868,37.87183802,38.77260682,36.46760262,34.32498027,31.16429521,27.12307672,25.81280336,24.41898325,24.08931844,402.6754665,400.3718944,399.89277539999995,399.5546473,401.79105610000005,405.0943308,407.7639432,411.47859750000003,414.13876489999996,416.2266798,415.7329705,413.207945,412.0932782,412.7723712,415.5137999,418.33354060000005,424.2145853,429.06506950000005,429.5258534,434.6638529,441.15493530000003,442.48525250000006,436.4441391,419.3217818,405.6745472,396.20949989999997,385.58197110000003,378.7544732
199.2541176,180.01746830000002,159.91702659999999,157.7280108,151.90537869999997,150.89285990000002,153.3043275,149.69894130000003,149.2577149,150.12906940000002,144.7038546,142.3735948,142.6195352,148.6977543,144.0190818,146.9967697,151.0446842,150.83511130000002,151.6540558,148.7605179,146.0436745,147.00410569999997,146.1056822,143.6080935,143.01493159999998,145.6089912,147.4990771,147.65256609999997,12.25358332,10.51807774,8.669160415,8.386016201,7.967147462000001,7.747311878,7.823679857,7.437121691000001,7.170479876,6.998485646000001,6.3165905570000005,5.678550488,5.304522448999999,5.530850908,5.177007977,5.2196979180000005,5.309557881,5.194573844,5.100861163,4.854537441000001,4.525553857,4.421432294,4.089570809,3.7743326219999997,3.7587034839999998,3.7564122760000003,3.733672762,3.698420819,2253.646223,2193.092027,2036.253399,1989.0891179999999,1949.7915690000002,1936.886166,1967.787789,1887.550959,1823.99722,1797.18419,1718.191792,1673.377541,1672.475442,1765.920733,1716.2332210000002,1716.528814,1747.822464,1749.4377559999998,1739.958336,1720.937005,1666.235963,1631.8988689999999,1542.759774,1451.802381,1415.701802,1420.882346,1399.200623,1411.928336
656.016218,582.7611046,535.9845702,507.3932485,468.38674649999996,431.82045830000004,403.99139260000004,373.34524239999996,343.78591960000006,307.62825130000004,270.0699833,224.2883682,174.4954879,132.9597074,95.99162031,74.80815506,63.61700057,53.67952270000001,50.6609183,45.02724195,42.18244041,39.24958873,36.86986535,33.90538564,29.51414875,29.31570981,27.37043124,25.22553006,109.48095570000001,97.17956953,89.18135241,84.17468483,77.22215233,71.12654226,66.98782062,62.22714855,57.99985375,52.56161685,46.66031207,38.87922245,30.30989717,23.14410331,16.70804033,13.17126524,11.28944618,9.424071407000001,8.764391826,7.685453002,7.054631467,6.400313477999999,5.744644395,5.1764331519999995,4.194318877,4.0728376410000005,3.852238619,3.518466014,1011.5991220000001,932.5630907,869.5212549,835.4045446,802.4226736,757.9514293,715.4621162000001,678.9470415,644.7004649,620.0403524000001,583.0140577000001,536.1934844,520.8060651999999,502.0050802,478.5479043,453.8259216,397.6786244,375.93820530000005,353.49618819999995,326.10377289999997,296.5930942,274.2358156,258.39198769999996,237.5544402,212.91685519999996,200.61461469999998,182.91835830000002,167.3041872
18936.86637,18332.4446,17550.24857,17274.300209999998,17002.18734,16643.23115,15945.678219999998,15136.20158,14373.10686,13668.942640000001,12792.23367,12367.17261,11636.37471,10882.31917,10356.62579,9993.901263,9718.686243,9239.847413,8430.991410999999,8058.87365,7826.000523000001,7318.6207810000005,6935.525043000001,6673.556007,6677.450602,6849.806561,7018.52273,6610.529844,4083.586831,3890.413616,3664.100997,3535.926718,3432.069782,3324.724885,3160.7859989999997,2958.5894559999997,2762.8154440000003,2581.976765,2379.67075,2245.291859,1965.7166120000002,1454.269937,1333.044504,1268.474534,1216.042394,1093.158428,1017.1159470000001,941.0467604,914.4147296,811.6593531000001,764.3498863,726.865569,640.0177233,647.4963712,663.4127096,604.5786767000001,8393.364609999999,8288.066092000001,8216.822945,8258.814121,8364.614956,8545.159891,8771.727802,9014.718042,9180.127342,9341.974377,9497.26855,9542.245164,9455.841626000001,9404.534435,9344.090442,9303.722242,9267.226348999999,9188.7963,9105.319811,9154.002761,9234.548526999999,9181.161104,9036.027014,8989.63037,8992.538964,9091.815092,9114.221826,8782.931448000001
22641.31089,22604.74078,22596.59815,22388.44692,22526.59531,22034.05891,21014.44416,20324.7917,19652.7043,18922.56136,18087.620580000003,16930.44515,15836.0273,14905.06181,14232.860630000001,13582.716409999999,13084.3184,12486.12075,11640.2485,11097.92663,10620.94658,10128.39805,9807.36423,9506.160867,9247.926579,8963.411613,8664.703062999999,8290.817681,5922.163216,5843.601144,5765.280522,5648.275934,5640.039818,5499.59881,5289.30417,5159.481699,5057.757087,4939.4000479999995,4771.654357,4504.185985,4230.13079,3764.2413229999997,3097.390413,2907.79128,2814.95492,2627.969675,2484.9443300000003,2542.38297,2270.227539,2154.153991,2168.971137,1956.748784,1892.8640309999998,1803.477314,1641.407838,1460.25519,7866.440173999999,7987.720797,8123.810353,8225.921256,8299.747686,8304.845603,8254.404344,8172.299759,8030.710558,7861.7067099999995,7657.7996140000005,7467.366933,7311.2901090000005,7208.779665000001,7126.602051999999,7046.114351,6963.375352,6863.358308,6747.224687999999,6664.037056,6602.391636,6505.641951,6445.231057999999,6410.206193999999,6369.364067,6321.972285,6275.8595350000005,6227.011173
1328.491424,1312.2095880000002,1305.2215019999999,1297.259284,1294.707079,1293.0815109999999,1258.967101,1224.95012,1194.111044,1158.013556,1106.062848,1115.332589,1097.87439,1057.991275,1038.569758,1010.2808640000001,964.5818793,926.060413,872.4607413999998,835.4068711,814.8314303999999,784.2081666,766.7738684,741.1511379,718.2397061,699.1260861000001,677.534755,660.8776817,280.0021014,272.1911453,261.9806382,252.7315307,246.24975730000003,238.8311788,230.00164410000002,220.3642887,209.4476605,196.7898249,184.5856346,184.27940569999998,177.3851671,168.09391440000002,143.5380605,135.13593490000002,125.28983329999998,116.62190259999998,105.7824801,103.0766692,97.4461475,93.33077799,84.09958792,80.80749134,77.24572521,74.85630868,73.10784376,65.42131718,752.5649152000001,763.4552934,776.3672245,787.563296,799.7560121,809.3288577000001,815.8963981,824.8949257999999,828.2409374,832.9394028,837.9920827999999,846.1268581,859.4114323999999,867.7672311000001,869.3440935000001,872.8502862,874.5728501,877.7559266000001,876.7281,871.2287838999999,854.1160017000001,840.4911911,826.0655757000001,816.8597672000001,808.0405873999999,794.2313301,781.918384,771.2845388999999
