Code,Year,Conflict (deaths)
MAR,2005,0.0
MAR,2006,1.9999999990000001
MAR,2007,2.000000001
MAR,2008,0.0
MAR,2009,0.0
MAR,2010,13.99999998
MAR,2011,18.00000001
MAR,2012,1.000000011
MAR,2013,2.000000025
MAR,2014,1.9999999990000001
MAR,2015,2.0
MAR,2016,3.0000000019999997
MAR,2017,2.0
MOZ,1990,1943.9996420000002
MOZ,1991,2122.001814
MOZ,1992,675.9998962999999
MOZ,1993,0.0
MOZ,1994,0.0
MOZ,1995,14.99999994
MOZ,1996,0.0
MOZ,1997,0.0
MOZ,1998,0.0
MOZ,1999,0.0
MOZ,2000,1.0
MOZ,2001,0.0
MOZ,2002,0.0
MOZ,2003,0.0
MOZ,2004,3.0
MOZ,2005,12.0
MOZ,2006,2.000000001
MOZ,2007,5.999999979
MOZ,2008,0.0
MOZ,2009,0.0
MOZ,2010,6.999999979
MOZ,2011,0.0
MOZ,2012,7.0000000060000005
MOZ,2013,50.99999943
MOZ,2014,32.99999996
MOZ,2015,3.999999999
MOZ,2016,57.00000016
MOZ,2017,172.0000107
MMR,1990,615.9999922999999
MMR,1991,1095.999987
MMR,1992,1887.9999879999998
MMR,1993,143.0000004
MMR,1994,792.9999827
MMR,1995,479.9999687
MMR,1996,610.9999993
MMR,1997,803.9999999
MMR,1998,494.9999999
MMR,1999,358.9999998
MMR,2000,668.0000003
MMR,2001,338.9999996
MMR,2002,546.9999934
MMR,2003,264.99999959999997
MMR,2004,179.0
MMR,2005,358.0000023
MMR,2006,449.99999569999994
MMR,2007,663.9999968
MMR,2008,114.00000020000002
MMR,2009,263.0000097
MMR,2010,197.9999992
MMR,2011,807.0000039
MMR,2012,856.9999995999999
MMR,2013,318.9999962
MMR,2014,263.9999983
MMR,2015,758.9997262999999
MMR,2016,215.0000045
MMR,2017,30.99999997
NAM,1990,0.0
NAM,1991,2.999999934
NAM,1992,0.0
NAM,1993,0.0
NAM,1994,0.0
NAM,1995,0.0
NAM,1996,2.0
NAM,1997,0.0
NAM,1998,30.00000093
NAM,1999,53.00000993
NAM,2000,155.99993490000003
NAM,2001,12.99999946
NAM,2002,9.99999994
NAM,2003,10.9999999
NAM,2004,0.0
NAM,2005,0.0
NAM,2006,0.0
NAM,2007,0.0
NAM,2008,0.0
NAM,2009,0.0
NAM,2010,0.0
NAM,2011,0.0
NAM,2012,1.0000000009999999
NAM,2013,0.0
NAM,2014,2.0000000019999997
NAM,2015,2.99999996
NAM,2016,0.0
NAM,2017,1.0
NPL,1990,13.99999999
NPL,1991,2.0
NPL,1992,9.000000001
NPL,1993,3.0
NPL,1994,4.0
NPL,1995,0.0
NPL,1996,83.00000003
NPL,1997,63.00000001
NPL,1998,357.0000115
NPL,1999,317.9999986
NPL,2000,455.99999569999994
NPL,2001,735.9999948
NPL,2002,4900.999588000001
NPL,2003,1724.99996
NPL,2004,3057.999819
NPL,2005,1574.000013
NPL,2006,678.9999932999999
NPL,2007,45.00000005
NPL,2008,133.0
NPL,2009,28.99999999
NPL,2010,30.00000003
NPL,2011,15.99999999
NPL,2012,9.0
NPL,2013,3.000000001
NPL,2014,0.0
NPL,2015,1.0
NPL,2016,5.999999999
NPL,2017,0.0
NLD,1990,4.0000000060000005
NLD,1991,0.0
NLD,1992,0.0
NLD,1993,0.0
NLD,1994,0.0
NLD,1995,3.999999873
NLD,1996,0.0
NLD,1997,0.0
NLD,1998,0.0
NLD,1999,0.0
NLD,2000,0.0
NLD,2001,0.999999979
NLD,2002,1.999999876
NLD,2003,0.0
NLD,2004,1.0
NLD,2005,0.0
NLD,2006,0.9999992679999999
NLD,2007,6.999999635
NLD,2008,6.000000191
NLD,2009,10.99999994
NLD,2010,2.999999991
NLD,2011,0.0
NLD,2012,0.0
NLD,2013,1.0000000009999999
NLD,2014,186.00000780000002
NLD,2015,0.0
NLD,2016,2.999999985
NLD,2017,0.0
NZL,1990,0.981484177
NZL,1991,0.0
NZL,1992,0.0
NZL,1993,0.0
NZL,1994,0.0
NZL,1995,0.0
NZL,1996,1.000000075
NZL,1997,0.9999998809999999
NZL,1998,0.0
NZL,1999,0.999999967
NZL,2000,3.000000115
NZL,2001,0.0
NZL,2002,0.0
NZL,2003,0.0
NZL,2004,0.0
NZL,2005,1.000000187
NZL,2006,0.0
NZL,2007,0.999999968
NZL,2008,1.0000000070000001
NZL,2009,0.0
NZL,2010,0.0
NZL,2011,7.0000000270000005
NZL,2012,0.0
NZL,2013,1.999999595
NZL,2014,0.0
NZL,2015,0.99999961
NZL,2016,0.0
NZL,2017,0.0
NIC,1990,61.99999778
NIC,1991,54.00000333
NIC,1992,21.99999951
NIC,1993,0.0
NIC,1994,11.99999995
NIC,1995,6.000000083
NIC,1996,18.0000005
NIC,1997,6.99999998
NIC,1998,0.0
NIC,1999,0.0
NIC,2000,2.0
NIC,2001,0.0
NIC,2002,0.0
NIC,2003,0.9999999390000001
NIC,2004,0.0
NIC,2005,0.0
NIC,2006,0.0
NIC,2007,0.0
NIC,2008,0.0
NIC,2009,0.0
NIC,2010,0.0
NIC,2011,0.0
NIC,2012,0.0
NIC,2013,0.0
NIC,2014,5.000000005
NIC,2015,0.0
NIC,2016,0.0
NIC,2017,0.0
NER,1990,200.0000596
NER,1991,47.99999978
NER,1992,62.99999959
NER,1993,6.000000002
NER,1994,103.000004
NER,1995,89.00000099
NER,1996,15.99999973
NER,1997,82.99999961
NER,1998,297.9999806
NER,1999,14.0000003
NER,2000,8.999999997
NER,2001,3.0000000030000002
NER,2002,2.999999999
NER,2003,0.0
NER,2004,4.0
NER,2005,0.999999999
NER,2006,9.000000044
NER,2007,115.00000179999999
NER,2008,59.99999739
NER,2009,6.000000009
NER,2010,37.00000097
NER,2011,39.99999934
NER,2012,27.99999977
NER,2013,67.99999963
NER,2014,4.0
NER,2015,622.0000294
NER,2016,339.99999360000004
NER,2017,308.0000017
NGA,1990,80.0
NGA,1991,9.999999995
NGA,1992,136.000002
NGA,1993,3.0
NGA,1994,70.99999981
NGA,1995,2.0
NGA,1996,28.99999998
NGA,1997,92.99999988
NGA,1998,917.9999554
NGA,1999,2699.00005
NGA,2000,192.9999989
NGA,2001,706.0000024
NGA,2002,257.9999997
NGA,2003,385.00001010000005
NGA,2004,1431.00022
NGA,2005,77.00000009
NGA,2006,51.00000004
NGA,2007,157.0
NGA,2008,233.0000007
NGA,2009,1653.0001109999998
NGA,2010,902.0000120999999
NGA,2011,1629.000072
NGA,2012,3063.000105
NGA,2013,4450.999718
NGA,2014,14075.99791
NGA,2015,0.0
NGA,2016,4961.000099
NGA,2017,4057.999597
PRK,1990,0.0
PRK,1991,0.0
PRK,1992,0.0
PRK,1993,0.0
PRK,1994,3.0
PRK,1995,0.0
PRK,1996,0.0
PRK,1997,0.0
PRK,1998,0.0
PRK,1999,0.0
PRK,2000,0.0
PRK,2001,0.0
PRK,2002,0.0
PRK,2003,0.0
PRK,2004,0.0
PRK,2005,0.0
PRK,2006,0.0
PRK,2007,0.0
PRK,2008,0.0
PRK,2009,0.0
PRK,2010,0.0
PRK,2011,0.0
PRK,2012,0.0
PRK,2013,0.0
PRK,2014,0.0
PRK,2015,0.0
PRK,2016,0.0
PRK,2017,0.0
MNP,1990,0.0
MNP,1991,0.0
MNP,1992,0.0
MNP,1993,0.0
MNP,1994,0.0
MNP,1995,0.0
MNP,1996,0.0
MNP,1997,0.0
MNP,1998,0.0
MNP,1999,0.0
MNP,2000,0.0
MNP,2001,0.0
MNP,2002,0.0
MNP,2003,0.0
MNP,2004,0.9999999890000001
MNP,2005,2.000000054
MNP,2006,0.0
MNP,2007,1.9999999940000002
MNP,2008,0.0
MNP,2009,0.0
MNP,2010,0.0
MNP,2011,0.0
MNP,2012,0.0
MNP,2013,0.0
MNP,2014,0.0
MNP,2015,0.0
MNP,2016,0.0
MNP,2017,0.0
NOR,1990,0.0
NOR,1991,0.999999692
NOR,1992,0.0
NOR,1993,0.0
NOR,1994,0.0
NOR,1995,0.0
NOR,1996,0.0
NOR,1997,0.0
NOR,1998,0.0
NOR,1999,0.99999898
NOR,2000,0.0
NOR,2001,0.999999995
NOR,2002,0.0
NOR,2003,0.0
NOR,2004,0.0
NOR,2005,0.0
NOR,2006,0.0
NOR,2007,1.000000231
NOR,2008,0.999999995
NOR,2009,1.000000057
NOR,2010,4.999999995
NOR,2011,77.99987943
NOR,2012,0.0
NOR,2013,0.0
NOR,2014,0.0
NOR,2015,0.0
NOR,2016,0.0
NOR,2017,0.0
OMN,1990,0.0
OMN,1991,0.0
OMN,1992,0.0
OMN,1993,0.0
OMN,1994,0.0
OMN,1995,0.0
OMN,1996,0.0
OMN,1997,0.0
OMN,1998,0.0
OMN,1999,0.0
OMN,2000,0.0
OMN,2001,0.0
OMN,2002,0.0
OMN,2003,0.0
OMN,2004,0.0
OMN,2005,0.0
OMN,2006,0.0
OMN,2007,0.0
OMN,2008,0.0
OMN,2009,0.289879105
OMN,2010,0.0
OMN,2011,0.0
OMN,2012,0.0
OMN,2013,0.0
OMN,2014,0.0
OMN,2015,0.0
OMN,2016,0.0
OMN,2017,0.0
PAK,1990,217.0000005
PAK,1991,215.9999993
PAK,1992,148.9999999
PAK,1993,3.0
PAK,1994,378.9999977
PAK,1995,766.9999991000001
PAK,1996,347.0000002
PAK,1997,335.0000026
PAK,1998,115.0000001
PAK,1999,140.9999999
PAK,2000,87.00000008
PAK,2001,101.0000001
PAK,2002,148.9999999
PAK,2003,355.0000005
PAK,2004,696.000005
PAK,2005,281.0000008
PAK,2006,740.9999921
PAK,2007,2220.999923
PAK,2008,4935.999949
PAK,2009,8399.999682
PAK,2010,8015.000641
PAK,2011,4773.999914
PAK,2012,6019.000545
PAK,2013,5525.999914
PAK,2014,5708.999944
PAK,2015,3834.000039
PAK,2016,1905.9999870000001
PAK,2017,473.99999840000004
PSE,1990,480.6379942
PSE,1991,462.639745
PSE,1992,512.638912
PSE,1993,420.6400926
PSE,1994,234.77990419999998
PSE,1995,164.3799427
PSE,1996,138.37999680000001
PSE,1997,130.379998
PSE,1998,163.3799769
PSE,1999,232.37990919999996
PSE,2000,2329.8580239999997
PSE,2001,3267.828606
PSE,2002,4389.85995
PSE,2003,3300.843347
PSE,2004,3758.836833
PSE,2005,2471.870694
PSE,2006,4928.008873
PSE,2007,2719.018994
PSE,2008,6431.734067
PSE,2009,6130.309918999999
PSE,2010,667.8295339
PSE,2011,743.8300997
PSE,2012,1123.829826
PSE,2013,40.125456799999995
PSE,2014,910.7651911
PSE,2015,276.9999954
PSE,2016,198.99993469999998
PSE,2017,127.9999939
PAN,1990,2.00000001
PAN,1991,2.000000001
PAN,1992,2.9999999969999998
PAN,1993,0.0
PAN,1994,20.99999938
PAN,1995,3.000000011
PAN,1996,4.999999971
PAN,1997,3.000000011
PAN,1998,0.0
PAN,1999,0.0
PAN,2000,0.0
PAN,2001,0.0
PAN,2002,0.0
PAN,2003,0.0
PAN,2004,0.0
PAN,2005,0.0
PAN,2006,0.0
PAN,2007,0.0
PAN,2008,0.0
PAN,2009,0.999999998
PAN,2010,0.0
PAN,2011,0.0
PAN,2012,0.0
PAN,2013,0.0
PAN,2014,0.0
PAN,2015,0.0
PAN,2016,0.0
PAN,2017,0.0
PNG,1990,72.99999952
PNG,1991,32.00000002
PNG,1992,67.00000155
PNG,1993,40.00000092
PNG,1994,42.99999997
PNG,1995,38.99999999
PNG,1996,127.0
PNG,1997,12.0
PNG,1998,0.0
PNG,1999,0.0
PNG,2000,0.0
PNG,2001,4.0
PNG,2002,0.0
PNG,2003,0.0
PNG,2004,0.0
PNG,2005,0.0
PNG,2006,0.0
PNG,2007,0.0
PNG,2008,0.0
PNG,2009,0.0
PNG,2010,0.0
PNG,2011,0.0
PNG,2012,0.0
PNG,2013,0.0
PNG,2014,0.0
PNG,2015,0.0
PNG,2016,0.0
PNG,2017,0.0
PRY,1990,0.0
PRY,1991,0.0
PRY,1992,0.0
PRY,1993,0.0
PRY,1994,0.9999999970000001
PRY,1995,0.0
PRY,1996,0.0
PRY,1997,0.999999999
PRY,1998,0.0
PRY,1999,2.000000022
PRY,2000,0.0
PRY,2001,0.0
PRY,2002,0.0
PRY,2003,0.0
PRY,2004,0.0
PRY,2005,0.0
PRY,2006,0.0
PRY,2007,0.0
PRY,2008,0.0
PRY,2009,0.0
PRY,2010,2.0
PRY,2011,0.0
PRY,2012,1.0000000009999999
PRY,2013,11.99999993
PRY,2014,5.999999937
PRY,2015,13.00000033
PRY,2016,9.999999837
PRY,2017,0.0
PER,1990,2367.999911
PER,1991,2715.000474
PER,1992,2002.999654
PER,1993,779.0
PER,1994,450.00000250000005
PER,1995,377.0000393
PER,1996,179.000004
PER,1997,163.0000019
PER,1998,39.9999999
PER,1999,108.99999950000002
PER,2000,8.999999995
PER,2001,36.99999985
PER,2002,21.99999996
PER,2003,19.99999997
PER,2004,9.000000007
PER,2005,22.00000007
PER,2006,17.99999999
PER,2007,50.00000019
PER,2008,40.0
PER,2009,73.00000064
PER,2010,29.0
PER,2011,15.0
PER,2012,40.00000059
PER,2013,8.999999991000001
PER,2014,17.99999999
PER,2015,14.99999998
PER,2016,22.00000002
PER,2017,0.0
PHL,1990,1803.999891
PHL,1991,1981.000059
PHL,1992,840.0000391000001
PHL,1993,275.0000004
PHL,1994,426.9999971
PHL,1995,389.0000046
PHL,1996,294.0000017
PHL,1997,419.9999968
PHL,1998,114.0
PHL,1999,257.9999998
PHL,2000,2050.999985
PHL,2001,945.9999605
PHL,2002,887.0000035
PHL,2003,1407.000047
PHL,2004,676.0000052999999
PHL,2005,535.9999974
PHL,2006,458.9999973
PHL,2007,598.0000037000001
PHL,2008,786.0000176
PHL,2009,1155.000023
PHL,2010,526.9999925
PHL,2011,509.99999850000006
PHL,2012,514.9999999
PHL,2013,968.9999708999999
PHL,2014,955.9999892999999
PHL,2015,1055.999918
PHL,2016,841.0000064
PHL,2017,1137.9999990000001
POL,1990,1.0
POL,1991,0.0
POL,1992,4.000000001
POL,1993,0.0
POL,1994,0.0
POL,1995,0.0
POL,1996,0.0
POL,1997,2.0
POL,1998,0.0
POL,1999,0.0
POL,2000,0.0
POL,2001,0.0
POL,2002,0.0
POL,2003,0.0
POL,2004,14.0
POL,2005,0.0
POL,2006,1.0000000009999999
POL,2007,0.999999999
POL,2008,5.999999976000001
POL,2009,0.0
POL,2010,0.0
POL,2011,13.0
POL,2012,0.0
POL,2013,0.0
POL,2014,0.0
POL,2015,0.0
POL,2016,0.0
POL,2017,0.0
PRT,1990,0.0
PRT,1991,0.0
PRT,1992,0.0
PRT,1993,0.0
PRT,1994,4.000000022
PRT,1995,1.000000053
PRT,1996,0.0
PRT,1997,1.000000086
PRT,1998,0.0
PRT,1999,0.9999999970000001
PRT,2000,0.0
PRT,2001,0.0
PRT,2002,0.999999965
PRT,2003,0.0
PRT,2004,0.0
PRT,2005,0.0
PRT,2006,0.0
PRT,2007,0.0
PRT,2008,1.000000046
PRT,2009,0.0
PRT,2010,0.0
PRT,2011,0.999999986
PRT,2012,0.0
PRT,2013,0.0
PRT,2014,0.0
PRT,2015,0.0
PRT,2016,0.0
PRT,2017,0.0
PRI,1990,0.0
PRI,1991,0.0
PRI,1992,0.999999999
PRI,1993,0.0
PRI,1994,0.0
PRI,1995,0.0
PRI,1996,0.999999999
PRI,1997,6.0
PRI,1998,0.0
PRI,1999,0.999999933
PRI,2000,0.0
PRI,2001,0.999999999
PRI,2002,1.0000000009999999
PRI,2003,0.999999946
PRI,2004,3.9999999689999997
PRI,2005,12.99999985
PRI,2006,3.999999981
PRI,2007,10.99999996
PRI,2008,1.000000003
PRI,2009,1.0
PRI,2010,0.0
PRI,2011,4.999999974
PRI,2012,5.00000003
PRI,2013,1.000000002
PRI,2014,0.0
PRI,2015,0.0
PRI,2016,0.0
PRI,2017,0.0
QAT,1990,0.0
QAT,1991,0.0
QAT,1992,0.0
QAT,1993,0.0
QAT,1994,0.0
QAT,1995,0.0
QAT,1996,0.0
QAT,1997,0.0
QAT,1998,0.0
QAT,1999,0.0
QAT,2000,0.0
QAT,2001,0.9999999690000001
QAT,2002,0.0
QAT,2003,0.0
QAT,2004,0.0
QAT,2005,2.0000000819999997
QAT,2006,0.0
QAT,2007,0.0
QAT,2008,0.0
QAT,2009,0.0
QAT,2010,0.0
QAT,2011,0.0
QAT,2012,0.0
QAT,2013,0.0
QAT,2014,3.0000000680000003
QAT,2015,0.0
QAT,2016,0.0
QAT,2017,0.0
ROU,1990,0.0
ROU,1991,1.0
ROU,1992,0.0
ROU,1993,0.0
ROU,1994,0.0
ROU,1995,0.0
ROU,1996,0.0
ROU,1997,0.0
ROU,1998,0.0
ROU,1999,0.0
ROU,2000,0.0
ROU,2001,3.99999999
ROU,2002,0.999999998
ROU,2003,0.999999999
ROU,2004,0.0
ROU,2005,1.0
ROU,2006,2.000000001
ROU,2007,0.0
ROU,2008,0.0
ROU,2009,0.0
ROU,2010,0.0
ROU,2011,0.0
ROU,2012,1.000000005
ROU,2013,0.0
ROU,2014,0.9999999959999999
ROU,2015,1.000000002
ROU,2016,0.0
ROU,2017,0.0
RUS,1990,3.909756629
RUS,1991,16.01683103
RUS,1992,36.17930755
RUS,1993,146.5479213
RUS,1994,276.7093087
RUS,1995,2056.922309
RUS,1996,2900.712788
RUS,1997,74.29395103
RUS,1998,59.30020555
RUS,1999,7148.462593000001
RUS,2000,6679.459669
RUS,2001,2026.1952239999998
RUS,2002,2640.02921
RUS,2003,1193.7912509999999
RUS,2004,2504.7861199999998
RUS,2005,1054.342702
RUS,2006,408.53849080000003
RUS,2007,301.1025336
RUS,2008,582.2207275000001
RUS,2009,888.003147
RUS,2010,794.6608431
RUS,2011,591.3363616
RUS,2012,831.774046
RUS,2013,655.6692096
RUS,2014,431.36274569999995
RUS,2015,294.0994916
RUS,2016,245.5387037
RUS,2017,131.0
RWA,1990,2643.999183
RWA,1991,1101.999012
RWA,1992,1083.9997740000001
RWA,1993,958.9999732000001
RWA,1994,504228.9835
RWA,1995,4341.985117
RWA,1996,437.9999336
RWA,1997,6271.033131
RWA,1998,2607.998533
RWA,1999,50.00000208
RWA,2000,2016.99898
RWA,2001,2047.000224
RWA,2002,800.9989137
RWA,2003,502.9999154
RWA,2004,16.00000004
RWA,2005,4.000000021
RWA,2006,13.0000001
RWA,2007,17.99999981
RWA,2008,9.000000125
RWA,2009,6.000000018
RWA,2010,19.00000027
RWA,2011,2.999999995
RWA,2012,31.00000017
RWA,2013,10.99999995
RWA,2014,3.999999999
RWA,2015,2.999999999
RWA,2016,8.000000082
RWA,2017,3.9999999980000003
LCA,1990,0.0
LCA,1991,0.0
LCA,1992,0.0
LCA,1993,0.0
LCA,1994,0.0
LCA,1995,0.0
LCA,1996,0.0
LCA,1997,0.0
LCA,1998,0.0
LCA,1999,0.0
LCA,2000,1.999999791
LCA,2001,0.0
LCA,2002,0.0
LCA,2003,0.0
LCA,2004,0.0
LCA,2005,0.0
LCA,2006,0.0
LCA,2007,0.0
LCA,2008,0.0
LCA,2009,0.0
LCA,2010,0.0
LCA,2011,0.0
LCA,2012,0.0
LCA,2013,0.0
LCA,2014,0.0
LCA,2015,0.0
LCA,2016,0.0
LCA,2017,0.0
VCT,1990,0.0
VCT,1991,0.0
VCT,1992,0.0
VCT,1993,0.0
VCT,1994,0.0
VCT,1995,0.0
VCT,1996,0.0
VCT,1997,0.0
VCT,1998,0.0
VCT,1999,0.0
VCT,2000,0.0
VCT,2001,0.0
VCT,2002,0.0
VCT,2003,0.0
VCT,2004,0.0
VCT,2005,0.0
VCT,2006,0.0
VCT,2007,0.0
VCT,2008,0.0
VCT,2009,0.0
VCT,2010,0.0
VCT,2011,0.0
VCT,2012,0.0
VCT,2013,0.0
VCT,2014,0.0
VCT,2015,0.0
VCT,2016,0.0
VCT,2017,0.0
WSM,1990,0.0
WSM,1991,0.0
WSM,1992,0.0
WSM,1993,0.0
WSM,1994,0.0
WSM,1995,0.0
WSM,1996,0.0
WSM,1997,0.0
WSM,1998,0.0
WSM,1999,0.0
WSM,2000,0.0
WSM,2001,0.0
WSM,2002,0.0
WSM,2003,0.0
WSM,2004,0.0
WSM,2005,0.0
WSM,2006,0.0
WSM,2007,0.0
WSM,2008,0.0
WSM,2009,0.0
WSM,2010,0.0
WSM,2011,0.0
WSM,2012,0.0
WSM,2013,0.0
WSM,2014,0.0
WSM,2015,0.0
WSM,2016,0.0
WSM,2017,0.0
STP,1990,0.0
STP,1991,0.0
STP,1992,0.0
STP,1993,0.0
STP,1994,0.0
STP,1995,0.0
STP,1996,0.0
STP,1997,0.0
STP,1998,0.0
STP,1999,0.0
STP,2000,0.0
STP,2001,0.0
STP,2002,0.0
STP,2003,0.0
STP,2004,0.0
STP,2005,0.0
STP,2006,0.0
STP,2007,0.0
STP,2008,0.0
STP,2009,0.0
STP,2010,0.0
STP,2011,0.0
STP,2012,0.0
STP,2013,0.0
STP,2014,0.0
STP,2015,0.0
STP,2016,0.0
STP,2017,0.0
SAU,1990,0.0
SAU,1991,91.0
SAU,1992,0.0
SAU,1993,0.0
SAU,1994,0.0
SAU,1995,13.99999998
SAU,1996,19.00000006
SAU,1997,0.0
SAU,1998,0.0
SAU,1999,0.0
SAU,2000,1.0
SAU,2001,2.0
SAU,2002,1.0
SAU,2003,81.00000049
SAU,2004,154.9999974
SAU,2005,32.00000001
SAU,2006,14.99999999
SAU,2007,5.0000000060000005
SAU,2008,2.000000017
SAU,2009,5.000000007
SAU,2010,1.00000016
SAU,2011,2.9999999969999998
SAU,2012,3.999999999
SAU,2013,1.0
SAU,2014,20.00000002
SAU,2015,323.0000198
SAU,2016,1978.999773
SAU,2017,2588.9995949999998
SEN,1990,104.0000013
SEN,1991,21.00000001
SEN,1992,199.0000187
SEN,1993,284.9999996
SEN,1994,4.999999997
SEN,1995,348.00001010000005
SEN,1996,5.0
SEN,1997,440.0000041999999
SEN,1998,372.99999269999995
SEN,1999,38.00000024
SEN,2000,75.00000104
SEN,2001,78.00000846
SEN,2002,82.00000038
SEN,2003,39.99999997
SEN,2004,3.0
SEN,2005,1.0
SEN,2006,8.000000002
SEN,2007,7.000000016
SEN,2008,14.0
SEN,2009,28.00000008
SEN,2010,22.99999999
SEN,2011,50.99999974
SEN,2012,24.00000002
SEN,2013,13.99999998
SEN,2014,16.00000008
SEN,2015,0.999999999
SEN,2016,17.00000003
SEN,2017,0.0
SRB,1990,0.0
SRB,1991,34.99999982
SRB,1992,1.0
SRB,1993,0.0
SRB,1994,0.0
SRB,1995,2.0
SRB,1996,10.99999999
SRB,1997,17.99999993
SRB,1998,1502.999825
SRB,1999,9428.991305
SRB,2000,31.99999984
SRB,2001,77.99999968
SRB,2002,20.99999996
SRB,2003,11.99999999
SRB,2004,1.0
SRB,2005,6.0
SRB,2006,0.0
SRB,2007,1.0
SRB,2008,2.0
SRB,2009,0.0
SRB,2010,1.0
SRB,2011,0.0
SRB,2012,4.000000003
SRB,2013,1.0
SRB,2014,2.000000001
SRB,2015,0.0
SRB,2016,0.0
SRB,2017,0.0
SYC,1990,0.0
SYC,1991,0.0
SYC,1992,0.0
SYC,1993,0.0
SYC,1994,0.0
SYC,1995,0.0
SYC,1996,0.0
SYC,1997,0.0
SYC,1998,0.0
SYC,1999,0.0
SYC,2000,0.0
SYC,2001,0.017082112
SYC,2002,0.049977999
SYC,2003,0.03448472
SYC,2004,0.016567428000000002
SYC,2005,0.035575884
SYC,2006,0.022326436
SYC,2007,0.035396497
SYC,2008,0.002153167
SYC,2009,0.016320823999999998
SYC,2010,0.033226024
SYC,2011,0.075304232
SYC,2012,0.029304131
SYC,2013,0.02206937
SYC,2014,0.028784657999999998
SYC,2015,0.0
SYC,2016,0.0
SYC,2017,0.0
SLE,1990,0.0
SLE,1991,1343.999973
SLE,1992,550.9999903
SLE,1993,639.9997871
SLE,1994,2296.0002640000002
SLE,1995,3194.000052
SLE,1996,998.9994214
SLE,1997,1249.000542
SLE,1998,5413.002597
SLE,1999,4620.998232
SLE,2000,916.0001335000001
SLE,2001,72.99999426
SLE,2002,3.000000008
SLE,2003,4.999999957
SLE,2004,1.0
SLE,2005,1.0
SLE,2006,0.0
SLE,2007,4.000000008
SLE,2008,6.999999989
SLE,2009,0.0
SLE,2010,0.0
SLE,2011,0.0
SLE,2012,0.0
SLE,2013,2.9999999969999998
SLE,2014,0.0
SLE,2015,0.0
SLE,2016,2.9999999930000003
SLE,2017,0.0
SGP,1990,0.0
SGP,1991,4.000000016
SGP,1992,0.0
SGP,1993,0.0
SGP,1994,1.0000000009999999
SGP,1995,0.0
SGP,1996,0.0
SGP,1997,0.0
SGP,1998,0.0
SGP,1999,0.0
SGP,2000,0.0
SGP,2001,0.0
SGP,2002,0.0
SGP,2003,0.0
SGP,2004,0.0
SGP,2005,0.0
SGP,2006,0.0
SGP,2007,0.0
SGP,2008,0.0
SGP,2009,0.0
SGP,2010,0.0
SGP,2011,0.0
SGP,2012,0.0
SGP,2013,0.0
SGP,2014,0.0
SGP,2015,0.0
SGP,2016,0.0
SGP,2017,0.0
SVK,1990,0.0
SVK,1991,0.0
SVK,1992,0.0
SVK,1993,0.0
SVK,1994,0.0
SVK,1995,2.999999999
SVK,1996,1.0
SVK,1997,2.0
SVK,1998,1.0
SVK,1999,0.0
SVK,2000,0.0
SVK,2001,0.0
SVK,2002,0.0
SVK,2003,0.0
SVK,2004,0.0
SVK,2005,0.0
SVK,2006,0.0
SVK,2007,0.0
SVK,2008,0.0
SVK,2009,0.0
SVK,2010,0.0
SVK,2011,0.0
SVK,2012,0.0
SVK,2013,0.0
SVK,2014,0.0
SVK,2015,0.0
SVK,2016,0.0
SVK,2017,0.0
SVN,1990,0.0
SVN,1991,64.0
SVN,1992,1.000000054
SVN,1993,0.0
SVN,1994,1.0
SVN,1995,0.0
SVN,1996,0.0
SVN,1997,0.0
SVN,1998,0.0
SVN,1999,0.0
SVN,2000,0.0
SVN,2001,0.0
SVN,2002,0.0
SVN,2003,0.0
SVN,2004,0.0
SVN,2005,0.0
SVN,2006,0.0
SVN,2007,0.0
SVN,2008,0.0
SVN,2009,0.0
SVN,2010,0.0
SVN,2011,0.0
SVN,2012,0.0
SVN,2013,0.0
SVN,2014,0.0
SVN,2015,0.0
SVN,2016,0.0
SVN,2017,0.0
SLB,1990,0.0
SLB,1991,0.0
SLB,1992,2.0
SLB,1993,0.0
SLB,1994,0.0
SLB,1995,0.0
SLB,1996,0.0
SLB,1997,0.0
SLB,1998,1.0
SLB,1999,16.00000002
SLB,2000,26.99999923
SLB,2001,1.0
SLB,2002,0.999999999
SLB,2003,1.000000002
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SOM,1990,2655.003354
SOM,1991,8461.008708
SOM,1992,1251.999083
SOM,1993,25.0000001
SOM,1994,315.0001115
SOM,1995,133.9999966
SOM,1996,468.0000255
SOM,1997,506.99978020000003
SOM,1998,203.9999751
SOM,1999,78.00000357
SOM,2000,29.99999973
SOM,2001,283.0000007
SOM,2002,166.00001799999998
SOM,2003,472.99999280000003
SOM,2004,1315.9997939999998
SOM,2005,300.9998792
SOM,2006,612.0000006
SOM,2007,2306.999463
SOM,2008,2317.998336
SOM,2009,1912.000477
SOM,2010,3205.0017559999997
SOM,2011,2581.0021739999997
SOM,2012,3610.0053369999996
SOM,2013,1996.998227
SOM,2014,1748.0012780000002
SOM,2015,1668.001245
SOM,2016,2583.0015510000003
SOM,2017,5444.9911520000005
ZAF,1990,371.9999953
ZAF,1991,462.00002029999996
